Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
1.917000	0         	1.917000	3.4158    	1.917000	0.295023  	1.917000	3.4158    	
1.918000	0         	1.918000	3.41566   	1.918000	0.295162  	1.918000	3.41566   	
1.919000	0         	1.919000	3.41552   	1.919000	0.295302  	1.919000	3.41552   	
1.920000	0         	1.920000	3.41538   	1.920000	0.295441  	1.920000	3.41538   	
1.921000	0         	1.921000	3.41524   	1.921000	0.29558   	1.921000	3.41524   	
1.922000	0         	1.922000	3.4151    	1.922000	0.29572   	1.922000	3.4151    	
1.923000	0         	1.923000	3.41496   	1.923000	0.295859  	1.923000	3.41496   	
1.924000	0         	1.924000	3.41482   	1.924000	0.295998  	1.924000	3.41482   	
1.925000	0         	1.925000	3.41468   	1.925000	0.296138  	1.925000	3.41468   	
1.926000	0         	1.926000	3.41454   	1.926000	0.296277  	1.926000	3.41454   	
1.927000	0         	1.927000	3.4144    	1.927000	0.296416  	1.927000	3.4144    	
1.928000	0         	1.928000	3.41426   	1.928000	0.296555  	1.928000	3.41426   	
1.929000	0         	1.929000	3.41413   	1.929000	0.296694  	1.929000	3.41413   	
1.930000	0         	1.930000	3.41399   	1.930000	0.296833  	1.930000	3.41399   	
1.931000	0         	1.931000	3.41385   	1.931000	0.296972  	1.931000	3.41385   	
1.932000	0         	1.932000	3.41371   	1.932000	0.297111  	1.932000	3.41371   	
1.933000	0         	1.933000	3.41357   	1.933000	0.29725   	1.933000	3.41357   	
1.934000	0         	1.934000	3.41343   	1.934000	0.297389  	1.934000	3.41343   	
1.935000	0         	1.935000	3.41329   	1.935000	0.297528  	1.935000	3.41329   	
1.936000	0         	1.936000	3.41315   	1.936000	0.297667  	1.936000	3.41315   	
1.937000	0         	1.937000	3.41301   	1.937000	0.297806  	1.937000	3.41301   	
1.938000	0         	1.938000	3.41287   	1.938000	0.297945  	1.938000	3.41287   	
1.939000	0         	1.939000	3.41274   	1.939000	0.298083  	1.939000	3.41274   	
1.940000	0         	1.940000	3.4126    	1.940000	0.298222  	1.940000	3.4126    	
1.941000	0         	1.941000	3.41246   	1.941000	0.29836   	1.941000	3.41246   	
1.942000	0         	1.942000	3.41232   	1.942000	0.298498  	1.942000	3.41232   	
1.943000	0         	1.943000	3.41218   	1.943000	0.298636  	1.943000	3.41218   	
1.944000	0         	1.944000	3.41205   	1.944000	0.298773  	1.944000	3.41205   	
1.945000	0         	1.945000	3.41191   	1.945000	0.29891   	1.945000	3.41191   	
1.946000	0         	1.946000	3.41177   	1.946000	0.299046  	1.946000	3.41177   	
1.947000	0         	1.947000	3.41164   	1.947000	0.299183  	1.947000	3.41164   	
1.948000	0         	1.948000	3.4115    	1.948000	0.29932   	1.948000	3.4115    	
1.949000	0         	1.949000	3.41136   	1.949000	0.299456  	1.949000	3.41136   	
1.950000	0         	1.950000	3.41123   	1.950000	0.299593  	1.950000	3.41123   	
1.951000	0         	1.951000	3.41109   	1.951000	0.299729  	1.951000	3.41109   	
1.952000	0         	1.952000	3.41095   	1.952000	0.299866  	1.952000	3.41095   	
1.953000	0         	1.953000	3.41082   	1.953000	0.300002  	1.953000	3.41082   	
1.954000	0         	1.954000	3.41068   	1.954000	0.300139  	1.954000	3.41068   	
1.955000	0         	1.955000	3.41054   	1.955000	0.300275  	1.955000	3.41054   	
1.956000	0         	1.956000	3.41041   	1.956000	0.300411  	1.956000	3.41041   	
1.957000	0         	1.957000	3.41027   	1.957000	0.300547  	1.957000	3.41027   	
1.958000	0         	1.958000	3.41014   	1.958000	0.300683  	1.958000	3.41014   	
1.959000	0         	1.959000	3.41      	1.959000	0.300819  	1.959000	3.41      	
1.960000	0         	1.960000	3.40986   	1.960000	0.300955  	1.960000	3.40986   	
1.961000	0         	1.961000	3.40973   	1.961000	0.301091  	1.961000	3.40973   	
1.962000	0         	1.962000	3.40959   	1.962000	0.301227  	1.962000	3.40959   	
1.963000	0         	1.963000	3.40946   	1.963000	0.301363  	1.963000	3.40946   	
1.964000	0         	1.964000	3.40932   	1.964000	0.301498  	1.964000	3.40932   	
1.965000	0         	1.965000	3.40919   	1.965000	0.301634  	1.965000	3.40919   	
1.966000	0         	1.966000	3.40905   	1.966000	0.301769  	1.966000	3.40905   	
1.967000	0         	1.967000	3.40891   	1.967000	0.301905  	1.967000	3.40891   	
1.968000	0         	1.968000	3.40878   	1.968000	0.30204   	1.968000	3.40878   	
1.969000	0         	1.969000	3.40864   	1.969000	0.302176  	1.969000	3.40864   	
1.970000	0         	1.970000	3.40851   	1.970000	0.302311  	1.970000	3.40851   	
1.971000	0         	1.971000	3.40837   	1.971000	0.302446  	1.971000	3.40837   	
1.972000	0         	1.972000	3.40824   	1.972000	0.302581  	1.972000	3.40824   	
1.973000	0         	1.973000	3.4081    	1.973000	0.302716  	1.973000	3.4081    	
1.974000	0         	1.974000	3.40797   	1.974000	0.302851  	1.974000	3.40797   	
1.975000	0         	1.975000	3.40783   	1.975000	0.302986  	1.975000	3.40783   	
1.976000	0         	1.976000	3.4077    	1.976000	0.303121  	1.976000	3.4077    	
1.977000	0         	1.977000	3.40756   	1.977000	0.303256  	1.977000	3.40756   	
1.978000	0         	1.978000	3.40743   	1.978000	0.30339   	1.978000	3.40743   	
1.979000	0         	1.979000	3.40729   	1.979000	0.303525  	1.979000	3.40729   	
1.980000	0         	1.980000	3.40716   	1.980000	0.303659  	1.980000	3.40716   	
1.981000	0         	1.981000	3.40703   	1.981000	0.303794  	1.981000	3.40703   	
1.982000	0         	1.982000	3.40689   	1.982000	0.303928  	1.982000	3.40689   	
1.983000	0         	1.983000	3.40676   	1.983000	0.304062  	1.983000	3.40676   	
1.984000	0         	1.984000	3.40662   	1.984000	0.304196  	1.984000	3.40662   	
1.985000	0         	1.985000	3.40649   	1.985000	0.30433   	1.985000	3.40649   	
1.986000	0         	1.986000	3.40636   	1.986000	0.304464  	1.986000	3.40636   	
1.987000	0         	1.987000	3.40622   	1.987000	0.304597  	1.987000	3.40622   	
1.988000	0         	1.988000	3.40609   	1.988000	0.304731  	1.988000	3.40609   	
1.989000	0         	1.989000	3.40595   	1.989000	0.304865  	1.989000	3.40595   	
1.990000	0         	1.990000	3.40582   	1.990000	0.304998  	1.990000	3.40582   	
1.991000	0         	1.991000	3.40569   	1.991000	0.305131  	1.991000	3.40569   	
1.992000	0         	1.992000	3.40556   	1.992000	0.305264  	1.992000	3.40556   	
1.993000	0         	1.993000	3.40542   	1.993000	0.305397  	1.993000	3.40542   	
1.994000	0         	1.994000	3.40529   	1.994000	0.30553   	1.994000	3.40529   	
1.995000	0         	1.995000	3.40516   	1.995000	0.305663  	1.995000	3.40516   	
1.996000	0         	1.996000	3.40502   	1.996000	0.305796  	1.996000	3.40502   	
1.997000	0         	1.997000	3.40489   	1.997000	0.305929  	1.997000	3.40489   	
1.998000	0         	1.998000	3.40476   	1.998000	0.306061  	1.998000	3.40476   	
1.999000	0         	1.999000	3.40463   	1.999000	0.306194  	1.999000	3.40463   	
2.000000	0         	2.000000	3.40449   	2.000000	0.306326  	2.000000	3.40449   	
2.001000	0         	2.001000	3.40436   	2.001000	0.306458  	2.001000	3.40436   	
2.002000	0         	2.002000	3.40423   	2.002000	0.30659   	2.002000	3.40423   	
2.003000	0         	2.003000	3.4041    	2.003000	0.306722  	2.003000	3.4041    	
2.004000	0         	2.004000	3.40397   	2.004000	0.306854  	2.004000	3.40397   	
2.005000	0         	2.005000	3.40383   	2.005000	0.306985  	2.005000	3.40383   	
2.006000	0         	2.006000	3.4037    	2.006000	0.307117  	2.006000	3.4037    	
2.007000	0         	2.007000	3.40357   	2.007000	0.307248  	2.007000	3.40357   	
2.008000	0         	2.008000	3.40344   	2.008000	0.307379  	2.008000	3.40344   	
2.009000	0         	2.009000	3.40331   	2.009000	0.307511  	2.009000	3.40331   	
2.010000	0         	2.010000	3.40318   	2.010000	0.307641  	2.010000	3.40318   	
2.011000	0         	2.011000	3.40305   	2.011000	0.307772  	2.011000	3.40305   	
2.012000	0         	2.012000	3.40292   	2.012000	0.307902  	2.012000	3.40292   	
2.013000	0         	2.013000	3.40279   	2.013000	0.308032  	2.013000	3.40279   	
2.014000	0         	2.014000	3.40266   	2.014000	0.308162  	2.014000	3.40266   	
2.015000	0         	2.015000	3.40253   	2.015000	0.308292  	2.015000	3.40253   	
2.016000	0         	2.016000	3.4024    	2.016000	0.30842   	2.016000	3.4024    	
2.017000	0         	2.017000	3.40227   	2.017000	0.308548  	2.017000	3.40227   	
2.018000	0         	2.018000	3.40214   	2.018000	0.308676  	2.018000	3.40214   	
2.019000	0         	2.019000	3.40202   	2.019000	0.308804  	2.019000	3.40202   	
2.020000	0         	2.020000	3.40189   	2.020000	0.308932  	2.020000	3.40189   	
2.021000	0         	2.021000	3.40176   	2.021000	0.309059  	2.021000	3.40176   	
2.022000	0         	2.022000	3.40163   	2.022000	0.309186  	2.022000	3.40163   	
2.023000	0         	2.023000	3.40151   	2.023000	0.309313  	2.023000	3.40151   	
2.024000	0         	2.024000	3.40138   	2.024000	0.30944   	2.024000	3.40138   	
2.025000	0         	2.025000	3.40125   	2.025000	0.309566  	2.025000	3.40125   	
2.026000	0         	2.026000	3.40113   	2.026000	0.309693  	2.026000	3.40113   	
2.027000	0         	2.027000	3.401     	2.027000	0.309819  	2.027000	3.401     	
2.028000	0         	2.028000	3.40088   	2.028000	0.309944  	2.028000	3.40088   	
2.029000	0         	2.029000	3.40075   	2.029000	0.31007   	2.029000	3.40075   	
2.030000	0         	2.030000	3.40062   	2.030000	0.310195  	2.030000	3.40062   	
2.031000	0         	2.031000	3.4005    	2.031000	0.31032   	2.031000	3.4005    	
2.032000	0         	2.032000	3.40037   	2.032000	0.310445  	2.032000	3.40037   	
2.033000	0         	2.033000	3.40025   	2.033000	0.31057   	2.033000	3.40025   	
2.034000	0         	2.034000	3.40013   	2.034000	0.310694  	2.034000	3.40013   	
2.035000	0         	2.035000	3.4       	2.035000	0.310818  	2.035000	3.4       	
2.036000	0         	2.036000	3.39988   	2.036000	0.310942  	2.036000	3.39988   	
2.037000	0         	2.037000	3.39975   	2.037000	0.311065  	2.037000	3.39975   	
2.038000	0         	2.038000	3.39963   	2.038000	0.311188  	2.038000	3.39963   	
2.039000	0         	2.039000	3.39951   	2.039000	0.311311  	2.039000	3.39951   	
2.040000	0         	2.040000	3.39939   	2.040000	0.311433  	2.040000	3.39939   	
2.041000	0         	2.041000	3.39926   	2.041000	0.311555  	2.041000	3.39926   	
2.042000	0         	2.042000	3.39914   	2.042000	0.311677  	2.042000	3.39914   	
2.043000	0         	2.043000	3.39902   	2.043000	0.311798  	2.043000	3.39902   	
2.044000	0         	2.044000	3.3989    	2.044000	0.311919  	2.044000	3.3989    	
2.045000	0         	2.045000	3.39878   	2.045000	0.31204   	2.045000	3.39878   	
2.046000	0         	2.046000	3.39866   	2.046000	0.31216   	2.046000	3.39866   	
2.047000	0         	2.047000	3.39854   	2.047000	0.31228   	2.047000	3.39854   	
2.048000	0         	2.048000	3.39842   	2.048000	0.312399  	2.048000	3.39842   	
2.049000	0         	2.049000	3.3983    	2.049000	0.312518  	2.049000	3.3983    	
2.050000	0         	2.050000	3.39818   	2.050000	0.312637  	2.050000	3.39818   	
2.051000	0         	2.051000	3.39806   	2.051000	0.312755  	2.051000	3.39806   	
2.052000	0         	2.052000	3.39795   	2.052000	0.312872  	2.052000	3.39795   	
2.053000	0         	2.053000	3.39783   	2.053000	0.312989  	2.053000	3.39783   	
2.054000	0         	2.054000	3.39771   	2.054000	0.313106  	2.054000	3.39771   	
2.055000	0         	2.055000	3.3976    	2.055000	0.313222  	2.055000	3.3976    	
2.056000	0         	2.056000	3.39748   	2.056000	0.313337  	2.056000	3.39748   	
2.057000	0         	2.057000	3.39737   	2.057000	0.313451  	2.057000	3.39737   	
2.058000	0         	2.058000	3.39725   	2.058000	0.313565  	2.058000	3.39725   	
2.059000	0         	2.059000	3.39714   	2.059000	0.313679  	2.059000	3.39714   	
2.060000	0         	2.060000	3.39703   	2.060000	0.313791  	2.060000	3.39703   	
2.061000	0         	2.061000	3.39692   	2.061000	0.313903  	2.061000	3.39692   	
2.062000	0         	2.062000	3.3968    	2.062000	0.314015  	2.062000	3.3968    	
2.063000	0         	2.063000	3.39669   	2.063000	0.314125  	2.063000	3.39669   	
2.064000	0         	2.064000	3.39658   	2.064000	0.314235  	2.064000	3.39658   	
2.065000	0         	2.065000	3.39648   	2.065000	0.314343  	2.065000	3.39648   	
2.066000	0         	2.066000	3.39637   	2.066000	0.314451  	2.066000	3.39637   	
2.067000	0         	2.067000	3.39626   	2.067000	0.314558  	2.067000	3.39626   	
2.068000	0         	2.068000	3.39616   	2.068000	0.314664  	2.068000	3.39616   	
2.069000	0         	2.069000	3.39605   	2.069000	0.314769  	2.069000	3.39605   	
2.070000	0         	2.070000	3.39595   	2.070000	0.314873  	2.070000	3.39595   	
2.071000	0         	2.071000	3.39584   	2.071000	0.314976  	2.071000	3.39584   	
2.072000	0         	2.072000	3.39574   	2.072000	0.315078  	2.072000	3.39574   	
2.073000	5.26446e-09	2.073000	3.39564   	2.073000	0.315178  	2.073000	3.39564   	
